Weather_id,date,city,state,temperature_c
,2019-11-25,Chicago,Illinois,13.90
,2019-11-25,Houston,Texas,28.70
,2019-11-25,Phoenix,Arizona,19.50
,2019-11-25,Philadelphia,Pennsylvania,14.30
,2019-11-25,San Antonio,Texas,14.30
,2019-11-25,San Diego,California,27.80
,2019-11-25,Dallas,Texas,10.60
,2019-11-25,San Jose,California,23.00
,2019-11-26,New York,New York,11.60
,2019-11-26,Los Angeles,California,23.40
,2019-11-26,Chicago,Illinois,11.00
,2019-11-26,Houston,Texas,21.90
,2019-11-26,Phoenix,Arizona,14.00
,2019-11-26,Philadelphia,Pennsylvania,10.50
,2019-11-26,San Antonio,Texas,14.70
,2019-11-26,San Diego,California,22.60
,2019-11-26,Dallas,Texas,21.50
,2019-11-26,San Jose,California,24.40
,2019-11-27,New York,New York,27.30
,2019-11-27,Los Angeles,California,25.50
,2019-11-27,Chicago,Illinois,14.70
,2019-11-27,Houston,Texas,16.00
,2019-11-27,Phoenix,Arizona,18.10
,2019-11-27,Philadelphia,Pennsylvania,24.90
,2019-11-27,San Antonio,Texas,16.10
,2019-11-27,San Diego,California,17.50
,2019-11-27,Dallas,Texas,13.90
,2019-11-27,San Jose,California,19.80
,2019-11-28,New York,New York,19.10
,2019-11-28,Los Angeles,California,11.70
,2019-11-28,Chicago,Illinois,14.80
,2019-11-28,Houston,Texas,26.90
,2019-11-28,Phoenix,Arizona,23.10
,2019-11-28,Philadelphia,Pennsylvania,11.40
,2019-11-28,San Antonio,Texas,29.80
,2019-11-28,San Diego,California,22.70
,2019-11-28,Dallas,Texas,25.20
,2019-11-28,San Jose,California,27.90
,2019-11-29,New York,New York,23.50
,2019-11-29,Los Angeles,California,25.10
,2019-11-29,Chicago,Illinois,27.40
,2019-11-29,Houston,Texas,21.80
,2019-11-29,Phoenix,Arizona,28.10
,2019-11-29,Philadelphia,Pennsylvania,18.60
,2019-11-29,San Antonio,Texas,16.20
,2019-11-29,San Diego,California,21.60
,2019-11-29,Dallas,Texas,14.50
,2019-11-29,San Jose,California,17.50
,2019-11-30,New York,New York,24.50
,2019-11-30,Los Angeles,California,17.70
,2019-11-30,Chicago,Illinois,29.90
,2019-11-30,Houston,Texas,14.60
,2019-11-30,Phoenix,Arizona,13.50
,2019-11-30,Philadelphia,Pennsylvania,24.70
,2019-11-30,San Antonio,Texas,29.80
,2019-11-30,San Diego,California,24.10
,2019-11-30,Dallas,Texas,22.40
,2019-11-30,San Jose,California,28.20
,2019-12-01,New York,New York,6.80
,2019-12-01,Los Angeles,California,11.60
,2019-12-01,Chicago,Illinois,-3.50
,2019-12-01,Houston,Texas,13.60
,2019-12-01,Phoenix,Arizona,3.80
,2019-12-01,Philadelphia,Pennsylvania,5.40
,2019-12-01,San Antonio,Texas,7.90
,2019-12-01,San Diego,California,5.60
,2019-12-01,Dallas,Texas,13.60
,2019-12-01,San Jose,California,12.50
,2019-12-02,New York,New York,1.30
,2019-12-02,Los Angeles,California,0.60
,2019-12-02,Chicago,Illinois,6.90
,2019-12-02,Houston,Texas,14.50
,2019-12-02,Phoenix,Arizona,14.50
,2019-12-02,Philadelphia,Pennsylvania,3.10
,2019-12-02,San Antonio,Texas,-5.80
,2019-12-02,San Diego,California,10.50
,2019-12-02,Dallas,Texas,-5.70
,2019-12-02,San Jose,California,-0.80
,2019-12-03,New York,New York,0.30
,2019-12-03,Los Angeles,California,9.40
,2019-12-03,Chicago,Illinois,-8.30
,2019-12-03,Houston,Texas,7.50
,2019-12-03,Phoenix,Arizona,-6.60
,2019-12-03,Philadelphia,Pennsylvania,-0.50
,2019-12-03,San Antonio,Texas,8.50
,2019-12-03,San Diego,California,14.60
,2019-12-03,Dallas,Texas,-2.20
,2019-12-03,San Jose,California,14.50
,2019-12-04,New York,New York,6.30
,2019-12-04,Los Angeles,California,-1.60
,2019-12-04,Chicago,Illinois,-3.40
,2019-12-04,Houston,Texas,12.90
,2019-12-04,Phoenix,Arizona,-9.20
,2019-12-04,Philadelphia,Pennsylvania,1.90
,2019-12-04,San Antonio,Texas,2.10
,2019-12-04,San Diego,California,14.40
,2019-12-04,Dallas,Texas,-7.20
,2019-12-04,San Jose,California,14.40
,2019-12-05,New York,New York,-0.60
,2019-12-05,Los Angeles,California,6.70
,2019-12-05,Chicago,Illinois,0.70
,2019-12-05,Houston,Texas,3.60
,2019-12-05,Phoenix,Arizona,0.10
,2019-12-05,Philadelphia,Pennsylvania,-6.40
,2019-12-05,San Antonio,Texas,0.70
,2019-12-05,San Diego,California,-5.80
,2019-12-05,Dallas,Texas,-8.90
,2019-12-05,San Jose,California,-0.30
,2019-12-06,New York,New York,-3.10
,2019-12-06,Los Angeles,California,-9.50
,2019-12-06,Chicago,Illinois,2.40
,2019-12-06,Houston,Texas,6.00
,2019-12-06,Phoenix,Arizona,1.00
,2019-12-06,Philadelphia,Pennsylvania,-1.50
,2019-12-06,San Antonio,Texas,3.80
,2019-12-06,San Diego,California,-1.70
,2019-12-06,Dallas,Texas,1.60
,2019-12-06,San Jose,California,7.40
,2019-12-07,New York,New York,3.90
,2019-12-07,Los Angeles,California,1.10
,2019-12-07,Chicago,Illinois,1.60
,2019-12-07,Houston,Texas,0.70
,2019-12-07,Phoenix,Arizona,3.90
,2019-12-07,Philadelphia,Pennsylvania,-4.50
,2019-12-07,San Antonio,Texas,4.30
,2019-12-07,San Diego,California,-8.00
,2019-12-07,Dallas,Texas,10.30
,2019-12-07,San Jose,California,12.90
,2019-12-08,New York,New York,-7.50
,2019-12-08,Los Angeles,California,11.90
,2019-12-08,Chicago,Illinois,2.30
,2019-12-08,Houston,Texas,-9.80
,2019-12-08,Phoenix,Arizona,9.20
,2019-12-08,Philadelphia,Pennsylvania,14.30
,2019-12-08,San Antonio,Texas,-7.50
,2019-12-08,San Diego,California,-7.70
,2019-12-08,Dallas,Texas,-5.40
,2019-12-08,San Jose,California,2.70
,2019-12-09,New York,New York,-6.30
,2019-12-09,Los Angeles,California,-0.60
,2019-12-09,Chicago,Illinois,15.00
,2019-12-09,Houston,Texas,14.90
,2019-12-09,Phoenix,Arizona,12.60
,2019-12-09,Philadelphia,Pennsylvania,13.40
,2019-12-09,San Antonio,Texas,-9.10
,2019-12-09,San Diego,California,12.70
,2019-12-09,Dallas,Texas,0.00
,2019-12-09,San Jose,California,9.80
,2019-12-10,New York,New York,14.10
,2019-12-10,Los Angeles,California,-2.40
,2019-12-10,Chicago,Illinois,5.50
,2019-12-10,Houston,Texas,-1.20
,2019-12-10,Phoenix,Arizona,10.50
,2019-12-10,Philadelphia,Pennsylvania,5.50
,2019-12-10,San Antonio,Texas,-5.10
,2019-12-10,San Diego,California,-0.10
,2019-12-10,Dallas,Texas,1.80
,2019-12-10,San Jose,California,1.90
,2019-12-11,New York,New York,-9.10
,2019-12-11,Los Angeles,California,2.60
,2019-12-11,Chicago,Illinois,3.70
,2019-12-11,Houston,Texas,-8.10
,2019-12-11,Phoenix,Arizona,7.70
,2019-12-11,Philadelphia,Pennsylvania,8.30
,2019-12-11,San Antonio,Texas,-3.10
,2019-12-11,San Diego,California,-1.10
,2019-12-11,Dallas,Texas,11.30
,2019-12-11,San Jose,California,-2.30
,2019-12-12,New York,New York,7.80
,2019-12-12,Los Angeles,California,-7.90
,2019-12-12,Chicago,Illinois,10.60
,2019-12-12,Houston,Texas,12.30
,2019-12-12,Phoenix,Arizona,14.40
,2019-12-12,Philadelphia,Pennsylvania,10.60
,2019-12-12,San Antonio,Texas,8.60
,2019-12-12,San Diego,California,7.40
,2019-12-12,Dallas,Texas,-5.30
,2019-12-12,San Jose,California,-2.20
,2019-12-13,New York,New York,6.80
,2019-12-13,Los Angeles,California,13.80
,2019-12-13,Chicago,Illinois,14.00
,2019-12-13,Houston,Texas,-6.70
,2019-12-13,Phoenix,Arizona,3.80
,2019-12-13,Philadelphia,Pennsylvania,-4.70
,2019-12-13,San Antonio,Texas,-5.90
,2019-12-13,San Diego,California,-5.30
,2019-12-13,Dallas,Texas,4.60
,2019-12-13,San Jose,California,7.00
,2019-12-14,New York,New York,9.70
,2019-12-14,Los Angeles,California,-3.70
,2019-12-14,Chicago,Illinois,-8.10
,2019-12-14,Houston,Texas,-6.00
,2019-12-14,Phoenix,Arizona,-4.80
,2019-12-14,Philadelphia,Pennsylvania,-9.80
,2019-12-14,San Antonio,Texas,13.30
,2019-12-14,San Diego,California,-8.50
,2019-12-14,Dallas,Texas,-9.70
,2019-12-14,San Jose,California,-0.20
,2019-12-15,New York,New York,7.50
,2019-12-15,Los Angeles,California,14.60
,2019-12-15,Chicago,Illinois,7.30
,2019-12-15,Houston,Texas,2.70
,2019-12-15,Phoenix,Arizona,14.20
,2019-12-15,Philadelphia,Pennsylvania,12.60
,2019-12-15,San Antonio,Texas,13.20
,2019-12-15,San Diego,California,-8.70
,2019-12-15,Dallas,Texas,7.30
,2019-12-15,San Jose,California,12.60
,2019-12-16,New York,New York,-5.80
,2019-12-16,Los Angeles,California,-6.20
,2019-12-16,Chicago,Illinois,-0.70
,2019-12-16,Houston,Texas,14.90
,2019-12-16,Phoenix,Arizona,14.50
,2019-12-16,Philadelphia,Pennsylvania,4.30
,2019-12-16,San Antonio,Texas,-9.60
,2019-12-16,San Diego,California,4.50
,2019-12-16,Dallas,Texas,3.90
,2019-12-16,San Jose,California,12.70
,2019-12-17,New York,New York,-7.40
,2019-12-17,Los Angeles,California,9.00
,2019-12-17,Chicago,Illinois,11.20
,2019-12-17,Houston,Texas,7.40
,2019-12-17,Phoenix,Arizona,6.20
,2019-12-17,Philadelphia,Pennsylvania,13.00
,2019-12-17,San Antonio,Texas,-2.70
,2019-12-17,San Diego,California,-7.00
,2019-12-17,Dallas,Texas,-7.10
,2019-12-17,San Jose,California,10.10
,2019-12-18,New York,New York,6.70
,2019-12-18,Los Angeles,California,3.20
,2019-12-18,Chicago,Illinois,-3.30
,2019-12-18,Houston,Texas,-5.10
,2019-12-18,Phoenix,Arizona,-4.30
,2019-12-18,Philadelphia,Pennsylvania,10.20
,2019-12-18,San Antonio,Texas,-9.30
,2019-12-18,San Diego,California,11.60
,2019-12-18,Dallas,Texas,4.70
,2019-12-18,San Jose,California,-6.60
,2019-12-19,New York,New York,12.40
,2019-12-19,Los Angeles,California,-7.10
,2019-12-19,Chicago,Illinois,8.00
,2019-12-19,Houston,Texas,7.60
,2019-12-19,Phoenix,Arizona,-6.00
,2019-12-19,Philadelphia,Pennsylvania,9.00
,2019-12-19,San Antonio,Texas,8.90
,2019-12-19,San Diego,California,-3.40
,2019-12-19,Dallas,Texas,11.60
,2019-12-19,San Jose,California,-2.30
,2019-12-20,New York,New York,-8.20
,2019-12-20,Los Angeles,California,-4.40
,2019-12-20,Chicago,Illinois,4.00
,2019-12-20,Houston,Texas,-5.60
,2019-12-20,Phoenix,Arizona,13.80
,2019-12-20,Philadelphia,Pennsylvania,10.60
,2019-12-20,San Antonio,Texas,2.10
,2019-12-20,San Diego,California,11.40
,2019-12-20,Dallas,Texas,1.70
,2019-12-20,San Jose,California,-5.60
,2019-12-21,New York,New York,-9.00
,2019-12-21,Los Angeles,California,-1.70
,2019-12-21,Chicago,Illinois,-7.80
,2019-12-21,Houston,Texas,10.00
,2019-12-21,Phoenix,Arizona,11.30
,2019-12-21,Philadelphia,Pennsylvania,4.80
,2019-12-21,San Antonio,Texas,5.40
,2019-12-21,San Diego,California,6.60
,2019-12-21,Dallas,Texas,14.90
,2019-12-21,San Jose,California,13.20
,2019-12-22,New York,New York,-2.10
,2019-12-22,Los Angeles,California,-8.80
,2019-12-22,Chicago,Illinois,12.40
,2019-12-22,Houston,Texas,4.50
,2019-12-22,Phoenix,Arizona,4.30
,2019-12-22,Philadelphia,Pennsylvania,-7.50
,2019-12-22,San Antonio,Texas,-7.70
,2019-12-22,San Diego,California,13.00
,2019-12-22,Dallas,Texas,-4.70
,2019-12-22,San Jose,California,10.90
,2019-12-23,New York,New York,13.40
,2019-12-23,Los Angeles,California,-1.00
,2019-12-23,Chicago,Illinois,3.70
,2019-12-23,Houston,Texas,10.50
,2019-12-23,Phoenix,Arizona,9.80
,2019-12-23,Philadelphia,Pennsylvania,9.70
,2019-12-23,San Antonio,Texas,2.90
,2019-12-23,San Diego,California,0.80
,2019-12-23,Dallas,Texas,11.90
,2019-12-23,San Jose,California,-4.30
,2019-12-24,New York,New York,-3.40
,2019-12-24,Los Angeles,California,13.60
,2019-12-24,Chicago,Illinois,4.80
,2019-12-24,Houston,Texas,2.30
,2019-12-24,Phoenix,Arizona,10.70
,2019-12-24,Philadelphia,Pennsylvania,3.00
,2019-12-24,San Antonio,Texas,14.10
,2019-12-24,San Diego,California,3.30
,2019-12-24,Dallas,Texas,-4.70
,2019-12-24,San Jose,California,9.50
,2019-12-25,New York,New York,9.40
,2019-12-25,Los Angeles,California,-8.80
,2019-12-25,Chicago,Illinois,-9.20
,2019-12-25,Houston,Texas,14.80
,2019-12-25,Phoenix,Arizona,-1.10
,2019-12-25,Philadelphia,Pennsylvania,-8.00
,2019-12-25,San Antonio,Texas,12.00
,2019-12-25,San Diego,California,0.30
,2019-12-25,Dallas,Texas,-1.20
,2019-12-25,San Jose,California,-4.80
,2019-12-26,New York,New York,4.80
,2019-12-26,Los Angeles,California,10.70
,2019-12-26,Chicago,Illinois,3.10
,2019-12-26,Houston,Texas,-9.20
,2019-12-26,Phoenix,Arizona,9.20
,2019-12-26,Philadelphia,Pennsylvania,8.90
,2019-12-26,San Antonio,Texas,8.70
,2019-12-26,San Diego,California,3.80
,2019-12-26,Dallas,Texas,0.90
,2019-12-26,San Jose,California,3.40
,2019-12-27,New York,New York,-9.20
,2019-12-27,Los Angeles,California,5.70
,2019-12-27,Chicago,Illinois,-9.20
,2019-12-27,Houston,Texas,-3.50
,2019-12-27,Phoenix,Arizona,-6.70
,2019-12-27,Philadelphia,Pennsylvania,9.00
,2019-12-27,San Antonio,Texas,4.70
,2019-12-27,San Diego,California,5.50
,2019-12-27,Dallas,Texas,1.10
,2019-12-27,San Jose,California,4.40
,2019-12-28,New York,New York,11.20
,2019-12-28,Los Angeles,California,13.10
,2019-12-28,Chicago,Illinois,-9.10
,2019-12-28,Houston,Texas,8.70
,2019-12-28,Phoenix,Arizona,8.90
,2019-12-28,Philadelphia,Pennsylvania,7.90
,2019-12-28,San Antonio,Texas,5.90
,2019-12-28,San Diego,California,0.70
,2019-12-28,Dallas,Texas,8.30
,2019-12-28,San Jose,California,-6.40
,2019-12-29,New York,New York,4.20
,2019-12-29,Los Angeles,California,-5.00
,2019-12-29,Chicago,Illinois,6.80
,2019-12-29,Houston,Texas,5.60
,2019-12-29,Phoenix,Arizona,-2.20
,2019-12-29,Philadelphia,Pennsylvania,-5.50
,2019-12-29,San Antonio,Texas,3.70
,2019-12-29,San Diego,California,14.20
,2019-12-29,Dallas,Texas,12.00
,2019-12-29,San Jose,California,6.20
,2019-12-30,New York,New York,8.30
,2019-12-30,Los Angeles,California,1.20
,2019-12-30,Chicago,Illinois,-0.20
,2019-12-30,Houston,Texas,3.50
,2019-12-30,Phoenix,Arizona,-6.90
,2019-12-30,Philadelphia,Pennsylvania,-0.80
,2019-12-30,San Antonio,Texas,2.20
,2019-12-30,San Diego,California,0.80
,2019-12-30,Dallas,Texas,7.70
,2019-12-30,San Jose,California,-6.50
,2019-12-31,New York,New York,-8.80
,2019-12-31,Los Angeles,California,12.00
,2019-12-31,Chicago,Illinois,8.80
,2019-12-31,Houston,Texas,1.20
,2019-12-31,Phoenix,Arizona,3.30
,2019-12-31,Philadelphia,Pennsylvania,8.50
,2019-12-31,San Antonio,Texas,-6.60
,2019-12-31,San Diego,California,2.50
,2019-12-31,Dallas,Texas,14.80
,2019-12-31,San Jose,California,-6.50
